price,H_tot,pool_hash,total_hash,pct_active,pct_pool
98616.31922103645,990000000.0,50000000.0,32499.0,0.35,0.34
72126.62504985524,990000000.0,50000000.0,20962.0,0.26,0.25
64526.69428522095,990000000.0,50000000.0,21038.0,0.14,0.14
178392.28810424285,990000000.0,50000000.0,48112.0,0.48,0.48
150122.17176212685,990000000.0,50000000.0,32599.0,0.34,0.34
106389.55366796335,990000000.0,50000000.0,38411.0,0.4,0.38
57063.12282673796,990000000.0,50000000.0,25531.0,0.26,0.25
79151.2810155035,990000000.0,50000000.0,28172.0,0.25,0.25
107908.78818794791,990000000.0,50000000.0,26742.0,0.37,0.36
84860.89537963465,990000000.0,50000000.0,18926.0,0.23,0.22
92735.60061418341,990000000.0,50000000.0,42271.0,0.37,0.36
103183.65703310713,990000000.0,50000000.0,28714.0,0.39,0.38
89844.13389103573,990000000.0,50000000.0,19503.0,0.22,0.22
68465.19907699109,990000000.0,50000000.0,18315.0,0.19,0.19
58382.42097336673,990000000.0,50000000.0,7567.0,0.14,0.13
87028.74928540022,990000000.0,50000000.0,27374.0,0.29,0.28
110963.7476193496,990000000.0,50000000.0,29898.0,0.34,0.32
109018.90615521782,990000000.0,50000000.0,39183.0,0.35,0.33
101178.58628266628,990000000.0,50000000.0,46925.0,0.41,0.39
107668.27313929604,990000000.0,50000000.0,31471.0,0.37,0.36
71869.31556435919,990000000.0,50000000.0,21961.0,0.23,0.23
125418.47701429413,990000000.0,50000000.0,55122.0,0.52,0.51
85222.45572947293,990000000.0,50000000.0,28691.0,0.31,0.3
95589.09342330086,990000000.0,50000000.0,31903.0,0.33,0.32
128004.49180160239,990000000.0,50000000.0,35474.0,0.36,0.34
151792.34477094776,990000000.0,50000000.0,45532.0,0.48,0.47
142085.636105526,990000000.0,50000000.0,45650.0,0.5,0.5
204875.57462523784,990000000.0,50000000.0,59386.0,0.51,0.51
70574.11163709774,990000000.0,50000000.0,29436.0,0.29,0.28
96749.7854073704,990000000.0,50000000.0,26914.0,0.27,0.26
132970.10391368548,990000000.0,50000000.0,37955.0,0.44,0.43
161449.46485879275,990000000.0,50000000.0,49320.0,0.52,0.51
132605.16891233696,990000000.0,50000000.0,55720.0,0.52,0.52
90229.82912162688,990000000.0,50000000.0,24571.0,0.28,0.27
54300.58231855595,990000000.0,50000000.0,23553.0,0.22,0.22
57788.94066883139,990000000.0,50000000.0,20145.0,0.23,0.22
247016.47472831656,990000000.0,50000000.0,49827.0,0.56,0.53
127198.67039304161,990000000.0,50000000.0,26610.0,0.37,0.36
59688.02801146781,990000000.0,50000000.0,18641.0,0.22,0.22
88169.92936169737,990000000.0,50000000.0,31891.0,0.34,0.33
140312.97336140036,990000000.0,50000000.0,50006.0,0.51,0.47
70268.95231950155,990000000.0,50000000.0,21858.0,0.21,0.21
101933.5253618368,990000000.0,50000000.0,40513.0,0.42,0.42
121152.7674581281,990000000.0,50000000.0,41087.0,0.39,0.36
94482.61136271979,990000000.0,50000000.0,32556.0,0.28,0.28
78076.1374192522,990000000.0,50000000.0,25804.0,0.27,0.27
232356.26311916622,990000000.0,50000000.0,43134.0,0.49,0.49
94297.23849802263,990000000.0,50000000.0,32530.0,0.36,0.35
128929.09834440064,990000000.0,50000000.0,49655.0,0.47,0.46
62716.46175433687,990000000.0,50000000.0,24860.0,0.22,0.22
69389.37104621637,990000000.0,50000000.0,24002.0,0.28,0.27
48737.38250994545,990000000.0,50000000.0,10858.0,0.14,0.14
92710.79265022864,990000000.0,50000000.0,37310.0,0.31,0.31
151774.90520602904,990000000.0,50000000.0,53725.0,0.51,0.51
76525.73531929214,990000000.0,50000000.0,29057.0,0.31,0.3
65931.9015278507,990000000.0,50000000.0,19709.0,0.25,0.25
96093.43819211122,990000000.0,50000000.0,20974.0,0.21,0.21
72970.64743032203,990000000.0,50000000.0,27230.0,0.25,0.24
204745.78477820096,990000000.0,50000000.0,45453.0,0.49,0.49
181501.86613758464,990000000.0,50000000.0,40442.0,0.43,0.42
117306.72384785295,990000000.0,50000000.0,42531.0,0.42,0.42
56674.246726621794,990000000.0,50000000.0,7772.0,0.11,0.11
91149.08645407417,990000000.0,50000000.0,22228.0,0.33,0.31
96829.08950313125,990000000.0,50000000.0,34761.0,0.35,0.35
122931.67260327829,990000000.0,50000000.0,35534.0,0.42,0.41
92611.88471378906,990000000.0,50000000.0,34405.0,0.31,0.31
135455.57538526604,990000000.0,50000000.0,39456.0,0.39,0.38
167859.42366021933,990000000.0,50000000.0,42590.0,0.44,0.42
159560.08123099557,990000000.0,50000000.0,50179.0,0.46,0.44
62468.17248140677,990000000.0,50000000.0,13751.0,0.16,0.14
58945.092616340495,990000000.0,50000000.0,15632.0,0.19,0.18
152421.98445377956,990000000.0,50000000.0,38366.0,0.44,0.44
147722.54895060096,990000000.0,50000000.0,48055.0,0.45,0.43
105607.57530022197,990000000.0,50000000.0,36629.0,0.35,0.34
63826.66152709265,990000000.0,50000000.0,21046.0,0.21,0.21
249689.79705809389,990000000.0,50000000.0,50872.0,0.54,0.53
76218.14614522345,990000000.0,50000000.0,30859.0,0.3,0.29
88665.12920466086,990000000.0,50000000.0,28339.0,0.32,0.29
61731.53766269243,990000000.0,50000000.0,29286.0,0.27,0.27
79962.93545740788,990000000.0,50000000.0,23360.0,0.28,0.26
80714.34314450687,990000000.0,50000000.0,30965.0,0.36,0.35
91362.03629809193,990000000.0,50000000.0,32745.0,0.37,0.36
86695.55203757042,990000000.0,50000000.0,30194.0,0.29,0.29
107549.34280476545,990000000.0,50000000.0,43363.0,0.37,0.36
162775.82666147582,990000000.0,50000000.0,41145.0,0.49,0.49
142562.7677777781,990000000.0,50000000.0,39724.0,0.41,0.39
165459.86008174036,990000000.0,50000000.0,34885.0,0.38,0.36
344319.4793707049,990000000.0,50000000.0,60677.0,0.69,0.68
84712.81713337106,990000000.0,50000000.0,31461.0,0.31,0.31
36983.54486291661,990000000.0,50000000.0,15732.0,0.14,0.13
71922.21586770727,990000000.0,50000000.0,23339.0,0.25,0.25
128203.22240407793,990000000.0,50000000.0,40864.0,0.39,0.38
149700.12329640245,990000000.0,50000000.0,34682.0,0.34,0.33
118014.74776004863,990000000.0,50000000.0,40933.0,0.38,0.38
83909.05865991356,990000000.0,50000000.0,33976.0,0.29,0.27
